,authors,contents,datetime,isbn,price,publisher,sale_price,status,thumbnail,title,translators,url
20,['빌 루바노빅'],"개발자가 되고 싶은 이들과 파이썬을 처음 시작하는 사람들을 위한 파이썬 안내서 [처음 시작하는 파이썬]. 책은 프로그래밍 개념부터 적절한 튜토리얼을 거치고 충분한 예제를 제시하고 있어 파이썬을 체계적으로 학습할 수 있도록 도와준다. 책을 통해 데이터 유형과 수학 연산 및 텍스트 처리, 파이썬 자료구조와 데이터 맹글링, 파이썬 코드 구조와 함수, 모듈과 패키지, 객체지향 프로그래밍(객체, 클래스), 관계형 데이터베이스와 NoSQL, 웹 클라이언트, 서버",2015-12-10T00:00:00.000+09:00,896848239X 9788968482397,30000,한빛미디어,27000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F944762%3Ftimestamp%3D20251101110801,처음 시작하는 파이썬,['최길우'],https://search.daum.net/search?w=bookpage&bookId=944762&q=%EC%B2%98%EC%9D%8C+%EC%8B%9C%EC%9E%91%ED%95%98%EB%8A%94+%ED%8C%8C%EC%9D%B4%EC%8D%AC
21,"['이웅원', '양혁렬', '김건우', '이영무', '이의령']",강화학습의 기초부터 최근 알고리즘까지 친절하게 설명한다! ‘알파고’로부터 받은 신선한 충격으로 많은 사람들이 강화학습에 관심을 가지기 시작했다. 하지만 처음 강화학습을 공부하는 분들을 위한 쉬운 자료나 강의를 찾아보기 어려웠다. 외국 강의를 통해 어렵게 이론을 공부하더라도 강화학습을 구현하는 데는 또 다른 장벽이 있었다. 이 책은 강화학습을 처음 공부하는 데 어려움을 겪는 독자를 위해 이론부터 코드 구현까지의 가이드를 제시한다.,2017-07-31T00:00:00.000+09:00,1158390726 9791158390723,27000,위키북스,24300,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1583278%3Ftimestamp%3D20221025125518,파이썬과 케라스로 배우는 강화학습(위키북스 데이터 사이언스 시리즈 4),[],https://search.daum.net/search?w=bookpage&bookId=1583278&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EA%B3%BC+%EC%BC%80%EB%9D%BC%EC%8A%A4%EB%A1%9C+%EB%B0%B0%EC%9A%B0%EB%8A%94+%EA%B0%95%ED%99%94%ED%95%99%EC%8A%B5%28%EC%9C%84%ED%82%A4%EB%B6%81%EC%8A%A4+%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%82%AC%EC%9D%B4%EC%96%B8%EC%8A%A4+%EC%8B%9C%EB%A6%AC%EC%A6%88+4%29
22,"['김정욱', '김준석']",Stage 1 재미있는 코딩 세계로 초대합니다! 첫인사를 나눌 때는 먼저 자기소개를 해야 겠죠? 직접 이야기를 만들고 몰래 러브레터를 주고받으면서 놀다 보면 자연스럽게 코딩을 시작하기 전 알아 두어야 할 것들을 배울 수 있어요.  Stage 2 코딩의 기본은 연산! 소풍 도시락에 맛있는 음식들을 꽉꽉 채워 넣으려면 음식 크기와 부피를 알맞게 재고 넣어야 해요. 척하면 척! 숫자만 입력하면 결과를 알려주는 척척 계산기를 코딩해 볼까요?  Stage,2018-05-15T00:00:00.000+09:00,1186710330 9791186710333,18000,루비페이퍼,16200,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1636418%3Ftimestamp%3D20211229102327,슬기로운 코딩 생활 with 파이썬 으랏차차 기초편,[],https://search.daum.net/search?w=bookpage&bookId=1636418&q=%EC%8A%AC%EA%B8%B0%EB%A1%9C%EC%9A%B4+%EC%BD%94%EB%94%A9+%EC%83%9D%ED%99%9C+with+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EC%9C%BC%EB%9E%8F%EC%B0%A8%EC%B0%A8+%EA%B8%B0%EC%B4%88%ED%8E%B8
23,['마리아노 아나야'],견고하면서도 확장성이 뛰어난 파이썬 코드를 만드는 비법    파이썬은 누구나 쉽게 시작할 수 있는 프로그래밍 언어이다. 그러나 이 책에서 소개하는 다음 내용을 제대로 숙지하지 않고 개발을 하다보면 더 이상은 수정이 불가능한 코드를 마주하게 된다. 어디서부터 무엇이 잘못된 걸까? 이 책을 통해 파이썬의 철학을 따르는 파이썬스러운 클린 코드를 작성하는 방법에 대해 알아보자.    * 클린 코드란 무엇인가?  * 파이썬스러운(pythonic) 코드란 무엇,2019-02-25T00:00:00.000+09:00,1161340467 9791161340463,28000,터닝포인트,25200,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F4867370%3Ftimestamp%3D20221213180439,파이썬 클린 코드,['김창수'],https://search.daum.net/search?w=bookpage&bookId=4867370&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%81%B4%EB%A6%B0+%EC%BD%94%EB%93%9C
24,['김형수'],"본서는 파이썬을 전혀 모르는 사람도, 프로그래밍을 전혀 해보지 않은 사람도 단계적으로 (step by step) 따라하다 보면 파이썬 기반의 통계분석을 용이하게 다룰 수 있도록 도와주는 이론서이자 실무 지침서입니다. 따라서, 통계분석을 비즈니스에 적용하고자 하는 목적에 부합하기 위해 깊이 있는 통계모형 증명이나 프로그래밍 알고리즘에 집중하기 보다는 주요 통계기법 별 핵심이론과 따라하기 식의 파이썬 통계 함수 사용 설명에 초점이 맞춰져 있습니다. 이 책",2020-07-25T00:00:00.000+09:00,1195511752 9791195511754,32000,프레딕스,28800,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5379192%3Ftimestamp%3D20220127214352,Step by Step 파이썬 비즈니스 통계분석,[],https://search.daum.net/search?w=bookpage&bookId=5379192&q=Step+by+Step+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EB%B9%84%EC%A6%88%EB%8B%88%EC%8A%A4+%ED%86%B5%EA%B3%84%EB%B6%84%EC%84%9D
25,"['김진일', '윤장혁']",파이썬으로 배우는 『컴퓨팅사고』는 파이썬을 처음 접하는 입문자를 위하여 파이썬 프로그래밍의 기초적인 개념을 자세히 설명하고 개념 이해를 위해 내용과 연관된 그림을 활용하였다. 프로그램 소스 코드와 결과 등에서 실제 파이썬 셸과 에디터의 색상을 사용하여 보다 빠르게 이해되도록 하였다.,2017-12-15T00:00:00.000+09:00,1195730497 9791195730490,21000,연두에디션,20790,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1665217%3Ftimestamp%3D20250420113450,파이썬으로 배우는 컴퓨팅사고,[],https://search.daum.net/search?w=bookpage&bookId=1665217&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9C%BC%EB%A1%9C+%EB%B0%B0%EC%9A%B0%EB%8A%94+%EC%BB%B4%ED%93%A8%ED%8C%85%EC%82%AC%EA%B3%A0
26,['모리 요시나오'],"만화처럼 빨려 들어가는 비주얼한 프로그래밍 입문서 1학년 시리즈!  염소 박사님, 다솜 양과 함께라면 인공지능 앱도 뚝딱!    누구에게나 가볍고 쉬운 파이썬 입문서!",2018-12-18T00:00:00.000+09:00,8931555687 9788931555684,17000,성안당,15300,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F4836717%3Ftimestamp%3D20240420131459,파이썬(Python): 1학년,['이영란'],https://search.daum.net/search?w=bookpage&bookId=4836717&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%28Python%29%3A+1%ED%95%99%EB%85%84
27,['부르크하르트 메이어'],"파이썬 3를 사용해 GUI 프로그래밍 방법을 단계별로 설명하는 유용한 책이다. 앞의 레시피를 개선해 나가면서 다양한 분야의 새로운 개념을 이해시키는 방식은 해당 라이브러리가 왜 필요하고 어떻게 사용하는지 이해하기 쉽게 해준다. 단계별로 GUI 관련 기술뿐만 아니라 네트워크, 데이터베이스, 객체지향 사고에 이르기까지 적절하게 배울 수 있도록 예제가 준비돼 있어 언어 자체를 배우는 입문용으로도 적당하다.  비주얼 C++와 같은 쉽지 않은 도구로 데스크탑용",2018-04-26T00:00:00.000+09:00,1161751475 9791161751474,35000,에이콘출판,31500,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1599761%3Ftimestamp%3D20230805161239,파이썬 GUI 프로그래밍 쿡북,['김동호'],https://search.daum.net/search?w=bookpage&bookId=1599761&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+GUI+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D+%EC%BF%A1%EB%B6%81
28,"['이정환', '신항식', '민세동', '김경호']",▶ 이 책은 파이썬을 다룬 이론서입니다.,2019-09-02T00:00:00.000+09:00,115600697X 9791156006978,25000,도서출판 홍릉(홍릉과학출판사),24750,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5071690%3Ftimestamp%3D20220930220636,파이썬(과학적 컴퓨팅을 위한),[],https://search.daum.net/search?w=bookpage&bookId=5071690&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%28%EA%B3%BC%ED%95%99%EC%A0%81+%EC%BB%B4%ED%93%A8%ED%8C%85%EC%9D%84+%EC%9C%84%ED%95%9C%29
29,"['이시이 모루나', '에사키 노리히데']","회로 제어를 할 수 있다. 이런 간단한 전자 회로 제어를 응용하면 조이스틱을 연결한 게임, 침입 방지 시스템, 내비게이션 등도 만들 수 있고, 더 나아가 로봇을 제어하는 것까지도 할 수 있다.  [모두의 라즈베리 파이 with 파이썬]은 라즈베리 파이의 무한한 가능성에 한 걸음 내디뎌 볼 수 있도록 안내한다. 이 책에서는 먼저 라즈베리 파이가 무엇인지 알아보고, 복잡한 운영체제 설치, 환경 설정 과정은 그림만 보고도 따라 할 수 있게 알려준다. 146개",2016-06-13T00:00:00.000+09:00,1187345199 9791187345190,25000,길벗,22500,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1641980%3Ftimestamp%3D20221025125514,모두의 라즈베리 파이 with 파이썬,['서수환'],https://search.daum.net/search?w=bookpage&bookId=1641980&q=%EB%AA%A8%EB%91%90%EC%9D%98+%EB%9D%BC%EC%A6%88%EB%B2%A0%EB%A6%AC+%ED%8C%8C%EC%9D%B4+with+%ED%8C%8C%EC%9D%B4%EC%8D%AC
30,['크리스 로피'],▶ 이 책은 파이썬 프로그래밍을 다룬 이론서입니다. 파이썬 프로그래밍의 기초적이고 전반적인 내용을 학습할 수 있도록 구성했습니다.,2016-02-05T00:00:00.000+09:00,8968482543 9788968482540,22000,한빛아카데미,21120,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F944834%3Ftimestamp%3D20221025125523,파이썬 프로그래밍(대학생을 위한),['유형목'],https://search.daum.net/search?w=bookpage&bookId=944834&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D%28%EB%8C%80%ED%95%99%EC%83%9D%EC%9D%84+%EC%9C%84%ED%95%9C%29
31,['박병기'],"『다양한 예제로 배우는 완전 쉬운 파이썬(Python)』은 파이썬을 처음 접하는 사람이 기초를 쉽게 익히고 실무에 응용할 수 있도록 핵심 개념별로 126개의 독립된 항목으로 나누어 각 항목에 최적화된 예제를 풀어보면서 배울 수 있도록 구성했다. 특히, 필자의 현장 교육 경험을 바탕삼아 1:1 개인 지도하듯이 편안한 구어체를 이용하여 지루하지 않게 파이썬을 공부할 수 있도록 배려했다. 또한, 기능을 모두 배운 후 다양한 재미있는 프로그램을 만들어보면서 종합",2017-01-30T00:00:00.000+09:00,8998955954 9788998955953,23000,아티오,20700,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1502532%3Ftimestamp%3D20230411195253,파이썬(Python),[],https://search.daum.net/search?w=bookpage&bookId=1502532&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%28Python%29
32,['모리 요시나오'],"인공지능의 인기로 학습 필요성이 높아진 머신러닝 입문서 『파이썬 3학년』이 출간되었다. 염소 박사와 다솜 양 같은 동물 캐릭터의 친근한 일러스트와 묻고 답하는 대화형 설명으로 친숙한 『파이썬 1학년』이 출간된 이후 『파이썬 2학년 스크래핑의 구조』, 『파이썬 2학년 데이터 분석 구조』이 니왔고 이번에 『파이썬 3학년 머신러닝의 구조』 편이 나온 것이다.   인공지능 머신러닝을 실습해볼 수 있는 데이터세트는 이미 많이 공개되어 있다. 이 책의 장점은",2023-09-20T00:00:00.000+09:00,8931559232 9788931559231,18000,성안당,16200,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6439736%3Ftimestamp%3D20231027180739,파이썬(Python) 3학년 머신러닝의 구조,['김성훈'],https://search.daum.net/search?w=bookpage&bookId=6439736&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%28Python%29+3%ED%95%99%EB%85%84+%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D%EC%9D%98+%EA%B5%AC%EC%A1%B0
33,['장희선'],▶ 한국데이터산업진흥원 출제기준 100% 반영 ▶ 2021~2023년 총 6회분 기출복원문제 및 해설 수록 ▶ 핵심이론 + 유형별 단원종합문제 + 기출복원문제 + 합격모의고사로 이루어진 탄탄한 구성 ▶ 2021~2023년 전개년 출제경향분석 수록,2024-04-15T00:00:00.000+09:00,1138367869 9791138367868,34000,시대고시기획,30600,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6578414%3Ftimestamp%3D20250412153208,2024 SD에듀 빅데이터분석기사 실기(파이썬) 한권으로 끝내기,[],https://search.daum.net/search?w=bookpage&bookId=6578414&q=2024+SD%EC%97%90%EB%93%80+%EB%B9%85%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EA%B8%B0%EC%82%AC+%EC%8B%A4%EA%B8%B0%28%ED%8C%8C%EC%9D%B4%EC%8D%AC%29+%ED%95%9C%EA%B6%8C%EC%9C%BC%EB%A1%9C+%EB%81%9D%EB%82%B4%EA%B8%B0
34,"['미샤 고렐릭', '이안 오스발트']","파이썬은 느리다? 이 책 [고성능 파이썬]은 파이썬의 단 하나의 약점, 성능 문제를 해결해주는 다양한 전략을 소개한다. 파이썬의 관점에서 바라보는 컴퓨터 아키텍처와 동작 원리를 기본으로 깔고, 각종 라이브러리의 올바른 활용법, 행렬과 벡터 연산 가속, 메모리를 효율적으로 쓰는 법, 병목을 찾는 습관과 도구, 네이티브 코드로 컴파일하기 등을 배우고, 파이썬을 성공적으로 도입한 업계 선배들의 경험담과 전략을 듣게 될 것이다. 특히 한국어판에서는 저자의",2016-08-10T00:00:00.000+09:00,8968484996 9788968484995,30000,한빛미디어,27000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F945843%3Ftimestamp%3D20251101110736,고성능 파이썬,['김영근'],https://search.daum.net/search?w=bookpage&bookId=945843&q=%EA%B3%A0%EC%84%B1%EB%8A%A5+%ED%8C%8C%EC%9D%B4%EC%8D%AC
35,['시릴 로산트'],"좀 색다른 편집기 정도로 여길 수도 있지만 그 작성 과정이 혁신이다. 코드, 수식, 도표를 효과적으로 전달하는 단계를 넘어, 새로운 정보를 찾는 하나의 방법론을 제시한다. 새로운 시도의 적용과 그 결과에 따른 다른 시도, 점진적인 진행 방법에서 통찰을 얻을 수 있다. 이 책은 노트북 소개와 더불어, 파이썬과 에코시스템을 전반적으로 설명한다. 판다스, NumPy, 시각화, 고성능 계산, 병렬 계산 등을 활용해 파이썬을 더 유연하고 강하게 사용할 수 있다",2016-03-29T00:00:00.000+09:00,8960778443 9788960778443,20000,에이콘출판,18000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F838167%3Ftimestamp%3D20230707173311,파이썬과 Jupyter Notebook,['전철욱'],https://search.daum.net/search?w=bookpage&bookId=838167&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%EA%B3%BC+Jupyter+Notebook
36,['윤대희'],이 책은 컴퓨터 비전 기초 이론을 비롯해 OpenCV에서 가장 많이 활용되는 기능들을 설명하고 이미지 데이터에서 유의미한 정보를 찾는 방식을 다룹니다. 또한 C#과 파이썬이라는 두 가지 프로그래밍 언어로 구성돼 있어 C#이나 파이썬 개발자분들이 손쉽게 OpenCV에 대해 배울 수 있는 영상처리 입문서입니다.    이 책에서는 OpenCV를 폭넓게 활용할 수 있도록 Tesseract-OCR과 TensorFlow 등을 활용해 영상 처리 프로젝트까지 진행,2019-08-13T00:00:00.000+09:00,1158391668 9791158391669,35000,위키북스,31500,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5005881%3Ftimestamp%3D20221107235303,C#과 파이썬을 활용한 OpenCV 4 프로그래밍,[],https://search.daum.net/search?w=bookpage&bookId=5005881&q=C%23%EA%B3%BC+%ED%8C%8C%EC%9D%B4%EC%8D%AC%EC%9D%84+%ED%99%9C%EC%9A%A9%ED%95%9C+OpenCV+4+%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D
37,"['오연재', '김용민', '정승언', '임성화']",,2026-01-30T00:00:00.000+09:00,8970188193 9788970188195,27000,기한재,24300,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F7144145%3Ftimestamp%3D20260421121923,파이썬,[],https://search.daum.net/search?w=bookpage&bookId=7144145&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC
38,"['서진수', '최경우']",『왕초보! 파이썬 배워 크롤러 DIY 하다!』는 논문을 쓰거나 고객 반응을 파악해야 하는 등의 비정형 데이터를 처리해야 하는 사람에게 필요한 크롤러라는 프로그램을 파이썬 언어를 사용해서 직접 DIY 할 수 있는 기술을 배울 수 있다.,2016-03-16T00:00:00.000+09:00,1195484720 9791195484720,29000,더알음,26100,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1660385%3Ftimestamp%3D20221025125526,왕초보! 파이썬 배워 크롤러 DIY 하다!(내꺼하자! 파이썬!),[],https://search.daum.net/search?w=bookpage&bookId=1660385&q=%EC%99%95%EC%B4%88%EB%B3%B4%21+%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EB%B0%B0%EC%9B%8C+%ED%81%AC%EB%A1%A4%EB%9F%AC+DIY+%ED%95%98%EB%8B%A4%21%28%EB%82%B4%EA%BA%BC%ED%95%98%EC%9E%90%21+%ED%8C%8C%EC%9D%B4%EC%8D%AC%21%29
39,['황재호'],"코딩이 처음인가요? 파이썬 프로그래밍 언어를 처음 접하나요? 그러면 「스타트 파이썬」으로 시작해 보세요. 이 책은 코딩에 관심을 갖고 파이썬을 처음 배워보려는 초보자가 쉽고 재미있게 공부할 수 있도록 책의 내용을 구성하였습니다. 체계적이고 쉽게 설명된 이론, 재미있고 다양한 실습 예제, 복을 위한 퀴즈 풀이, 프로그래밍 숙달을 위한 연습문제, 심화 학습을 위한 코딩 미션 등으로 구성된 책의 내용을 따라하기 식으로 공부하다 보면 어느새 자신의 파이썬 프로그래밍",2018-09-01T00:00:00.000+09:00,1196440905 9791196440909,19000,코딩스쿨,17100,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F3757057%3Ftimestamp%3D20250108114456,스타트 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=3757057&q=%EC%8A%A4%ED%83%80%ED%8A%B8+%ED%8C%8C%EC%9D%B4%EC%8D%AC
40,['한혁수'],『파이썬』은 비전공자들을 위한 파이썬 프로그래밍 교재다. 프로그래밍의 기본 개념을 정립하고 이를 바탕으로 문제를 해결할 수 있는 능력을 키우는 것에 초점을 두고 있다. 이를 위해 파이썬의 가장 쉬운 일부 기능만을 다루면서 다양한 문제해결 능력을 키워주는 예제와 실습으로 구성되어 있다.,2016-08-31T00:00:00.000+09:00,8970508651 9788970508658,23000,생능출판,22770,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F961686%3Ftimestamp%3D20230201180231,파이썬,[],https://search.daum.net/search?w=bookpage&bookId=961686&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC
41,"['임정목', '김도문', '이용권', '정진영']",▶ 이 책은 실습을 통해 쉽게 배우는 파이썬에 대해 다룬 도서입니다. 파이썬의 기초적이고 전반적인 내용을 확인할 수 있도록 구성했습니다.,2018-03-05T00:00:00.000+09:00,8980815182 9788980815180,19000,현우사,17100,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1127298%3Ftimestamp%3D20241213113821,파이썬,[],https://search.daum.net/search?w=bookpage&bookId=1127298&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC
42,"['임정목', '정진영', '조범석', '최철재']",▶ 이 책은 파이썬에 대해 다룬 도서입니다. 파이썬의 기초적이고 전반적인 내용을 확인할 수 있도록 구성했습니다.,2018-03-05T00:00:00.000+09:00,8980815190 9788980815197,24000,현우사,21600,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F1128030%3Ftimestamp%3D20241205113838,파이썬,[],https://search.daum.net/search?w=bookpage&bookId=1128030&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC
43,['김명호'],"전 세계적으로 유명한 구글(Google)이 자신의 많은 서비스를 파이썬으로 제공하고 있습니다. 이것은 구글의 뛰어난 서비스를 개인의 비즈니스에 쉽게 이용할 수 있다는 의미입니다. 이러한 발전에 맞춰 파이썬 문법의 기초를 쉽게 이해할 수 있도록 이 책에서는 친절한 도해와 함께 코딩 개념을 설명합니다. 파이썬을 처음 배우는 학생부터 비전공자, 코딩 실력을 높이려는 직장인까지 기본 문법부터 예제를 통한 활용 실력을 높여 파이썬 프로그래밍을 마스터할 수 있습니다",2019-05-25T00:00:00.000+09:00,1186179368 9791186179369,18000,에듀웨이,16200,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F4943717%3Ftimestamp%3D20230323163751,파이썬,[],https://search.daum.net/search?w=bookpage&bookId=4943717&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC
44,['모리 요시나오'],"파이썬은 인공지능의 기초 언어로 배우기 쉬우면서 각종 데이터 분석에 사용되는 프로그래밍 언어로 절정의 인기를 누리고 있다. 기존이 파이썬 책이 선뜻 입문하기 어려운 감이 있었다면 이 책은 염소 박사와 강아지 다솜 양의 친근한 일러스트를 도립해 책 전체가 쉬워보이며 실제로도 코드 설명이나 설치법, 버튼 안내가 큼직큼직한 주제의 만화와 대화체 방식으로 구성하여 매우 쉽게 느껴진다.  인터넷에 공개된 데이터를 수집하는 일을 ‘크롤링(Crawling)’, 이 데이터",2021-11-17T00:00:00.000+09:00,8931556896 9788931556896,17000,성안당,15300,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F5886125%3Ftimestamp%3D20260801141810,파이썬(Python) 2학년 스크래핑의 구조,['이영란'],https://search.daum.net/search?w=bookpage&bookId=5886125&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC%28Python%29+2%ED%95%99%EB%85%84+%EC%8A%A4%ED%81%AC%EB%9E%98%ED%95%91%EC%9D%98+%EA%B5%AC%EC%A1%B0
45,['천인국'],"파이썬은 지금도 프로그래밍 언어 분야에 1위를 지키고 있는 매우 인기있는 언어이다. 파이썬은 인공지능이나 빅데이터 분야의 필수 언어가 되었고, 과학이나 공학 분야 뿐만 아니라 인문, 사회 과학 분야에서도 사용되고 있다. 무엇보다도 간결하고 사용하기가 쉬워서 그럴 것이다. 이번 개정판에서는 다음과 같은 점을 보완하고 수정하였다.  ㆍ 초판과 마찬가지로 적절한 그림을 가능한, 많이 사용하여 친숙하고, 지루하지 않으며 독자들이 이해하기 쉬운 교재를 만들려고 노력",2023-01-05T00:00:00.000+09:00,897050656X 9788970506562,25000,생능출판,24750,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F6251987%3Ftimestamp%3D20260905121408,두근두근 파이썬,[],https://search.daum.net/search?w=bookpage&bookId=6251987&q=%EB%91%90%EA%B7%BC%EB%91%90%EA%B7%BC+%ED%8C%8C%EC%9D%B4%EC%8D%AC
46,['렌틴 조셉'],"더 이상 우리의 일상에서 로봇이 없는 삶을 생각할 수 없다. 로봇을 만드는 일은 하드웨어 부분이건 소프트웨어 부분이건 생각만큼 단순하지 않다. 하지만 파이썬을 활용하면 다양한 기능을 제공하는 로봇을 비교적 쉽게 만들 수 있다. 이 책은 파이썬, 로봇 OS(ROS), OpenCV 등을 활용해서 시각 알고리즘으로 주변을 인식하고, 자율적으로 주행하면서 사용자와 음성으로 대화할 수 있는 인공지능 로봇을 만드는 과정을 보여주는 소개서다. 하드웨어 설계, 시뮬레이션",2016-05-20T00:00:00.000+09:00,8960778613 9788960778610,30000,에이콘출판,27000,정상판매,https://search1.kakaocdn.net/thumb/R120x174.q85/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flbook%2Fimage%2F838200%3Ftimestamp%3D20220813165844,파이썬 로보틱스(acorn+PACKT 시리즈),['오현석'],https://search.daum.net/search?w=bookpage&bookId=838200&q=%ED%8C%8C%EC%9D%B4%EC%8D%AC+%EB%A1%9C%EB%B3%B4%ED%8B%B1%EC%8A%A4%28acorn%2BPACKT+%EC%8B%9C%EB%A6%AC%EC%A6%88%29
